id	source	sent1	image1	sent2	image2	sim
STS2015.236	STS2015	A black dog is running through the snow.	images/flickr/2335619125_2e2034f2c3.jpg	A black pit bull dog is running through the dirt.	images/flickr/3480126681_52cea26bda.jpg	2.8
STS2015.237	STS2015	A woman stands with her arms out at her sides while another takes a picture.	images/flickr/3113769557_9edbb8275c.jpg	A man stands in a crowd holding a white object.	images/flickr/3461110860_37ef15af8e.jpg	1
STS2015.238	STS2015	A young boy is riding a bike.	images/flickr/3549583146_3e8bb2f7e9.jpg	A young girl laying on a blue inflatable toy.	images/flickr/2815755985_0fa55544c0.jpg	0.4
STS2015.239	STS2015	A black dog running in the snow.	images/flickr/2335619125_2e2034f2c3.jpg	A black dog running on a beach.	images/flickr/254527963_3f5824b0e8.jpg	3.2
STS2015.24	STS2015	A young girl going down a tube slide.	images/flickr/2363540508_9dd1ccf7c7.jpg	A young girl swinging off a tire swing.	images/flickr/709373049_15b8b6457a.jpg	1.8
STS2015.240	STS2015	Three dogs in the snow by a fence.	images/flickr/369186134_5eef374112.jpg	Two dogs drink water in a lake.	images/flickr/2100046085_69b59b6645.jpg	2.2
STS2015.241	STS2015	A girl runs along a river bank with two black dogs.	images/flickr/3576060775_d9121519cc.jpg	A little boy is petting a tiger that is laying down.	images/flickr/975131015_9acd25db9c.jpg	0.6
STS2015.242	STS2015	A man climbing a rock-face.	images/flickr/236095034_c983bdfbbf.jpg	A man is climbing a rock wall.	images/flickr/3282121432_648dac8a29.jpg	4.6
STS2015.243	STS2015	Woman playing tennis and hitting the ball.	images/flickr/2393924525_1bf45ca217.jpg	A woman is playing volley ball.	images/flickr/3467073304_aefe553c4d.jpg	1.4
STS2015.244	STS2015	A dog standing in the water.	images/flickr/2196846255_2c1635359a.jpg	A girl playing on a parachute.	images/flickr/2431832075_00aa1a4457.jpg	0
STS2015.245	STS2015	A brown and white dog is walking next to a man on a skateboard.	images/flickr/2618538137_44fffe10c4.jpg	A blond child is laying on a branch of a tree in a green field.	images/flickr/2733659177_d74a00995b.jpg	0
STS2015.246	STS2015	A surfer is riding on a breaking wave.	images/flickr/3371567529_606fa3452b.jpg	a group of surfers catching a wave.	images/flickr/2976946039_fb9147908d.jpg	3.6
STS2015.247	STS2015	The man in the red shirt is climbing the side of a mountain.	images/flickr/892340814_bdd61e10a4.jpg	A man is climbing the side of a mountain.	images/flickr/872622575_ba1d3632cc.jpg	4.2
STS2015.248	STS2015	Black and white dog running through water.	images/flickr/2698197294_ccd9327ef6.jpg	A tan and white dog runs through water.	images/flickr/3441399292_60c83bd5db.jpg	3.6
STS2015.249	STS2015	Three clowns in bright, multi-colored costumes.	images/flickr/3300679815_2c6c2301cb.jpg	Three women in brightly colored dresses.	images/flickr/3033257301_e2c8a39b04.jpg	1.6
STS2015.25	STS2015	Many people are in the bicycle racing, including one man in a three-wheeled bike.	images/flickr/3308018795_68a97a425c.jpg	A man riding on a three-wheeled wheelchair.	images/flickr/2940594396_20c40947b0.jpg	2.6
STS2015.250	STS2015	a black dog swimming through a river.	images/flickr/2389107995_ec756f3514.jpg	a black dog digging through the snow.	images/flickr/391723162_3bdeb7ea33.jpg	2.2
STS2015.251	STS2015	Two little girls are playing on a trampoline.	images/flickr/2599131872_65789d86d5.jpg	Two little boys are playing on a playground.	images/flickr/2481003841_06086eafc2.jpg	1.6
STS2015.252	STS2015	Two girls are jumping high in the air.	images/flickr/3415287719_3c776f370e.jpg	Two dogs nussle one another in the grass near a lake.	images/flickr/3435035138_af32890a4c.jpg	0.4
STS2015.253	STS2015	A dog is running along the grass.	images/flickr/2553188198_da1123a723.jpg	A brown dog is running in the grass.	images/flickr/3467941308_ae6989e29c.jpg	3.6
STS2015.254	STS2015	A man with long hair is looking through a camera.	images/flickr/3258395783_2de3a4ba27.jpg	A woman stands against a wall near a video camera.	images/flickr/3259231890_16fe167b31.jpg	1.8
STS2015.255	STS2015	A dog and a red ball in the air.	images/flickr/662606040_8cc8cd9f1b.jpg	A dog digs a hole in a yard.	images/flickr/3401437960_7da856e004.jpg	1.8
STS2015.256	STS2015	A brown and white dog is running across a brown field.	images/flickr/421932359_edbf181f44.jpg	A person hanging from a rocky cliff.	images/flickr/899810584_61e1578d3f.jpg	0
STS2015.257	STS2015	Brown dog running on grass.	images/flickr/3030793171_55cd646eed.jpg	The dog is running on grass.	images/flickr/426920445_d07d1fd0f7.jpg	4.4
STS2015.258	STS2015	A dog jogs through the grass.	images/flickr/2222498879_9e82a100ab.jpg	a dog trots through the grass.	images/flickr/1402843760_d30f1dbf0f.jpg	4.2
STS2015.259	STS2015	Two people wearing hats sit and look at the camera.	images/flickr/1235580648_7eebaed9bc.jpg	A man wearing a blue shirt makes a grouchy face.	images/flickr/2900048238_74bd69d87d.jpg	0.8
STS2015.26	STS2015	A group of people are wearing bunny ears.	images/flickr/3276448136_0d9f5069c5.jpg	A group of people ride in a race.	images/flickr/3726025663_e7d35d23f6.jpg	1.2
STS2015.260	STS2015	A girl in a pink shirt is sprawling her limbs out in midair.	images/flickr/3477681171_b1bb8b211d.jpg	A man dressed in a Santa suit is climbing up a large concrete building.	images/flickr/3131160589_dc73c209b7.jpg	0.8
STS2015.261	STS2015	A little girl in a red shirt pulls a kite.	images/flickr/3457604528_302396c08c.jpg	A girl in a red shirt takes a picture on a phone.	images/flickr/2644430445_47c985a2ee.jpg	1.6
STS2015.262	STS2015	Child sliding in the snow.	images/flickr/2385744837_8780f6731a.jpg	Man sleeping on the street.	images/flickr/437917001_ae1106f34e.jpg	0
STS2015.263	STS2015	Three dogs are playing in the water.	images/flickr/756909515_a416161656.jpg	Three dogs swim in the water.	images/flickr/2089350172_dc2cf9fcf6.jpg	3.8
STS2015.264	STS2015	A little girl with her hands in the air is sitting on a man's back while he is laying on a blanket.	images/flickr/3030079705_0dee8a3e89.jpg	A kid runs in the opposite direction of others who were playing a game.	images/flickr/2602866141_be9928408d.jpg	0.4
STS2015.265	STS2015	a red and white race car racing on a dirt racetrack.	images/flickr/3578841731_f775cab089.jpg	A person is riding a dirt bike in a race on a dirt track.	images/flickr/3697675767_97796334e4.jpg	1.6
STS2015.266	STS2015	A black and white dog is running through a cow field.	images/flickr/468310111_d9396abcbd.jpg	A large black and white dog runs in the ocean water.	images/flickr/3401902253_cd27e6d0fe.jpg	2.2
STS2015.267	STS2015	A man in a straw hat shades his phone while others walk on a busy sidewalk.	images/flickr/2845246160_d0d1bbd6f0.jpg	A man lies on a street with his headand shoulders under a parked car that is jacked up.	images/flickr/2092870249_90e3f1855b.jpg	0.4
STS2015.268	STS2015	A dog swims in the water.	images/flickr/3613242966_a1c63a0174.jpg	Three dogs swim in the water.	images/flickr/2089350172_dc2cf9fcf6.jpg	3
STS2015.269	STS2015	Group of little girls and a dog standing on the road.	images/flickr/307321761_606fc91673.jpg	a group of people white water rafting in a blue raft.	images/flickr/84713990_d3f3cef78b.jpg	1
STS2015.27	STS2015	A brown and white dog is running through the snow.	images/flickr/101654506_8eb26cfb60.jpg	a brown and white dog is running on the grass.	images/flickr/733752482_ee01a419e5.jpg	3.2
STS2015.270	STS2015	A man in a wet suit is throwing a baby wearing a wet suit up into the air.	images/flickr/1077931201_1e0bb83105.jpg	A man in a white print shirt and a woman in a black dress dancing.	images/flickr/3145967309_b33abe4d84.jpg	0.4
STS2015.271	STS2015	A man in a grey suit kneels in front of a woman in a white dress.	images/flickr/233327292_3bcbc3783f.jpg	A woman in red with a beer followed by a man in white.	images/flickr/3652859271_908ae0ae89.jpg	0.4
STS2015.272	STS2015	A person holding a net is standing in the water.	images/flickr/3198247669_7493af04a7.jpg	A black woman and two black children are sitting in a thatched tent.	images/flickr/3266406566_d64e57e65a.jpg	0
STS2015.273	STS2015	A woman in an red tracksuit squeezing lemons in a press.	images/flickr/141755290_4b954529f3.jpg	A young woman in a pink hoodie takes a picture.	images/flickr/150582765_bad8dec237.jpg	1.4
STS2015.274	STS2015	A black and white dog is running through the grass.	images/flickr/2637904605_fc355816fc.jpg	A tan dog is walking through snow.	images/flickr/369802520_9825f2cd84.jpg	2.6
STS2015.275	STS2015	A dog is running in the snow.	images/flickr/410422753_de506155fa.jpg	Two dogs running in the dirt.	images/flickr/566921157_07c18a41e2.jpg	2.4
STS2015.276	STS2015	A small boy playing in the snow.	images/flickr/2322593776_e6aaf69e80.jpg	The brown and white dog is playing in the snow.	images/flickr/3226254560_2f8ac147ea.jpg	2
STS2015.277	STS2015	A dog and cat laying down together.	images/flickr/351876121_c7c0221928.jpg	Two grey dogs are carrying a stick in the water.	images/flickr/3695949492_27ca3892fd.jpg	1.6
STS2015.278	STS2015	A family is playing on the beach with their dog.	images/flickr/2407470303_6fd5e3600d.jpg	A naked little girl being thrown into the air.	images/flickr/1994416869_4dd769a806.jpg	0
STS2015.279	STS2015	a white dog running in the snow.	images/flickr/226531363_33ac01d931.jpg	The dogs are running in the snow.	images/flickr/2261257940_449b6e6c91.jpg	3.6
STS2015.28	STS2015	The white and brown dog runs across the grass.	images/flickr/3028561714_83fb921067.jpg	A brown and white dog runs across the grass.	images/flickr/284441196_8ebb216d0d.jpg	4.8
STS2015.280	STS2015	a dog runs through the long grass.	images/flickr/494792770_2c5f767ac0.jpg	A dog lays down in the long green grass.	images/flickr/229862312_1a0ba19dab.jpg	3.5
STS2015.281	STS2015	The black dog is running through the snow.	images/flickr/3279025792_23bfd21bcc.jpg	A race car driver is driving his car through the mud.	images/flickr/3559374748_f18c7caa55.jpg	0
STS2015.282	STS2015	A group of people sitting around a desk.	images/flickr/3527682660_c5e9fa644a.jpg	A group of girls on a beach.	images/flickr/2723929323_70b93a74ea.jpg	0.4
STS2015.283	STS2015	Three dogs are running in a field.	images/flickr/2573625591_70291c894a.jpg	Two dogs are running in a grassy field.	images/flickr/311267421_e204e643cf.jpg	3.2
STS2015.284	STS2015	A man and woman with their hands on their chins are standing next to a Christmas tree.	images/flickr/3188044631_ca3a9cc737.jpg	The man with a white beard and blue cap is standing in the doorway of a workshop.	images/flickr/2458033289_f0616879df.jpg	0.6
STS2015.285	STS2015	The black and white dog has a stick in his paws.	images/flickr/3112635165_2d614d7c1a.jpg	A black dog and a white dog are standing on snow.	images/flickr/1287931016_fb015e2e10.jpg	2.4
STS2015.286	STS2015	A white dog running through the snow.	images/flickr/2330062180_355ccbceb5.jpg	The black and white dog runs through the grass.	images/flickr/2792409624_2731b1072c.jpg	2.5
STS2015.287	STS2015	A man on skis on a snow-covered hill with mountains in the background.	images/flickr/3225998968_ef786d86e0.jpg	A dog enjoys a romp in the water with mountains and sand in the background.	images/flickr/418616992_22090c6195.jpg	0.6
STS2015.288	STS2015	A group of people are camping out on some rocks.	images/flickr/413737417_b0a8b445e9.jpg	A group of people are standing beside a fire truck.	images/flickr/3432656291_a6c7981f6e.jpg	1.4
STS2015.289	STS2015	A man on a bike nest to a river.	images/flickr/95734038_2ab5783da7.jpg	A man on a bike does a very high jump.	images/flickr/3559429170_3183c404b9.jpg	2.4
STS2015.29	STS2015	A man and a woman are standing in front of a building.	images/flickr/3284899112_f11ab3cfe6.jpg	Two girls are sitting on an ATV on the sand in front of a bridge.	images/flickr/491964988_414b556228.jpg	0.4
STS2015.290	STS2015	A dog running on the grass.	images/flickr/284441196_8ebb216d0d.jpg	Two dogs are running on the grass.	images/flickr/2298097636_c5de0079de.jpg	3.4
STS2015.291	STS2015	A skier going down the snowy hill.	images/flickr/1472053993_bed67a3ba7.jpg	A brown dog is laying in the snow.	images/flickr/2999638340_75bc8b165d.jpg	1.6
STS2015.292	STS2015	Two dogs are running on the grass.	images/flickr/2298097636_c5de0079de.jpg	Two dogs running in the dirt.	images/flickr/566921157_07c18a41e2.jpg	3.4
STS2015.293	STS2015	A man is spraying a fluid from a long hose at the beach.	images/flickr/157139628_5dc483e2e4.jpg	A guy is sitting on his bike with one wheel in the air.	images/flickr/2956895529_ec6275060e.jpg	0
STS2015.294	STS2015	Many football players sitting on the ground.	images/flickr/241347689_d0b1ac297d.jpg	A dog rolls on the ground.	images/flickr/2696866120_254a0345bc.jpg	0.4
STS2015.295	STS2015	A group of people in boats racing towards the shore.	images/flickr/3576259024_9c05b163aa.jpg	A group of people stand together and pose in front of a house.	images/flickr/3254817653_632e840423.jpg	0.8
STS2015.296	STS2015	A little boy and a little girl playing together outside.	images/flickr/2597958208_e03aa149c9.jpg	A woman wearing a white shirt stands on the street.	images/flickr/2574509968_e4692ae169.jpg	0
STS2015.297	STS2015	A woman standing in front of trees and smiling.	images/flickr/619169586_0a13ee7c21.jpg	A man is walking by trees in front of the city skyline.	images/flickr/927420680_6cba7c040a.jpg	1.6
STS2015.298	STS2015	The boy is looking up at the girl as another girl ignores them.	images/flickr/3271385712_ffd34f2de5.jpg	the boy is diving into the pool as the couple watch.	images/flickr/213216174_0632af65a2.jpg	0.6
STS2015.299	STS2015	two white standard poodles play with a toy in the snow.	images/flickr/3251906388_c09d44340e.jpg	Two dogs fighting in the snow.	images/flickr/3399312265_9c74378692.jpg	2.6
STS2015.3	STS2015	A boy in a red sled is riding down the hill.	images/flickr/3175849727_bf30b892cb.jpg	A multicolour dog in a red collar crouching on the grass.	images/flickr/3647750811_395fbd397e.jpg	0
STS2015.30	STS2015	Kids playing ball in the park.	images/flickr/3637966641_1b108a35ba.jpg	Two dogs playing by the shore.	images/flickr/460350019_af60511a3b.jpg	0.8
STS2015.300	STS2015	A black dog with a blue collar is running in the snow.	images/flickr/2325816912_b3bb41cdbb.jpg	A black dog with a red collar plays in the snow.	images/flickr/3323952123_deb50b0629.jpg	4
STS2015.301	STS2015	A Japanese swordsman jumps into the air.	images/flickr/3568197730_a071d7595b.jpg	A woman is getting her dog to jump in the air.	images/flickr/3187364311_4c2a87083b.jpg	0.8
STS2015.302	STS2015	A white dog runs along a rocky shoreline.	images/flickr/2288315705_5f4c37d932.jpg	A dog jumps over a hurdle.	images/flickr/3619630328_2d0865b6f4.jpg	2.4
STS2015.303	STS2015	A brown dog jumping into the air to catch a ball.	images/flickr/1229756013_94663527d7.jpg	three young woman jumping into the air to catch a ball.	images/flickr/3186412658_2ab2ebd397.jpg	0.6
STS2015.304	STS2015	A man wearing US flag boxer shorts is standing on a stairway.	images/flickr/3255017708_2b02bfcdcf.jpg	A woman wearing a white shirt stands on the street.	images/flickr/2574509968_e4692ae169.jpg	1.2
STS2015.305	STS2015	A group of seven people are rafting in the rapids in a green boat.	images/flickr/1472230829_803818a383.jpg	A group of people are standing and sitting around on the ground at night.	images/flickr/3693297007_94512e861e.jpg	0.4
STS2015.306	STS2015	A dog in the snow.	images/flickr/410422753_de506155fa.jpg	Two dogs in snow.	images/flickr/3173461705_b5cdeef1eb.jpg	3.4
STS2015.307	STS2015	A man with long hair is looking through a camera.	images/flickr/3258395783_2de3a4ba27.jpg	A man with sunglasses looking straight ahead.	images/flickr/856985136_649c0a3881.jpg	1.2
STS2015.308	STS2015	The woman is holding the harness that the brown and white dog is wearing.	images/flickr/3251234434_d01e25a50a.jpg	A man and woman are looking at artwork that is on easels and clipped to a fencing wall.	images/flickr/2449552677_ee78f01bae.jpg	0
